File,Label
4389249391600190163_malware_trickster.pcap,malware_trickster
16753371839011952395_malware_pua.pcap,malware_pua
6360424165317396362_benign_benign.pcap,benign_benign
7568165550910953219_malware_trickbot.pcap,malware_trickbot
3165119232764184995_malware_trickster.pcap,malware_trickster
2290231225658538548_malware_dridex.pcap,malware_dridex
7717166390869831051_bengin_benign.pcap,bengin_benign
12831537605588048694_malware_trickbot.pcap,malware_trickbot
10520832122150020418_malware_bitcoinminer.pcap,malware_bitcoinminer
12567844331043399576_malware_ccleaner.pcap,malware_ccleaner
1108377884205537133_malware_trickster.pcap,malware_trickster
11997299823524172998_malware_trickster.pcap,malware_trickster
14145419661847647488_benign_benign.pcap,benign_benign
15181773115726685343_malware_ursnif.pcap,malware_ursnif
4484325188096123654_malware_trickster.pcap,malware_trickster
17111947462519786554_bengin_benign.pcap,bengin_benign
17201051013401205514_malware_emotet.pcap,malware_emotet
1648582569326234860_malware_cobalt.pcap,malware_cobalt
11825083056767761008_malware_emotet.pcap,malware_emotet
13297519551621685995_benign_benign.pcap,benign_benign
17702988948667470235_benign_benign.pcap,benign_benign
5774967932542658202_malware_adload.pcap,malware_adload
394774286495160244_malware_trickster.pcap,malware_trickster
17611842603353811102_malware_trickbot.pcap,malware_trickbot
7999157245226193533_malware_htbot.pcap,malware_htbot
4296112221183112723_benign_benign.pcap,benign_benign
16717316771624518991_malware_adload.pcap,malware_adload
6137831077331777022_malware_emotet.pcap,malware_emotet
2094841159061338264_benign_benign.pcap,benign_benign
7047681908719156738_malware_pua.pcap,malware_pua
4960022498318439359_benign_benign.pcap,benign_benign
14278541571265647665_benign_benign.pcap,benign_benign
13540271501172378399_bengin_benign.pcap,bengin_benign
7442286215022896702_malware_downware.pcap,malware_downware
11642482097363841850_malware_trickster.pcap,malware_trickster
15194087988547223382_malware_trickster.pcap,malware_trickster
12847091508454676212_malware_trickbot.pcap,malware_trickbot
391676393936051979_malware_emotet.pcap,malware_emotet
3766095084053975187_benign_benign.pcap,benign_benign
7491630470326682155_malware_trickster.pcap,malware_trickster
3707962221437067778_malware_trickbot.pcap,malware_trickbot
5269931121259744752_malware_magichound.pcap,malware_magichound
11041863318906140813_malware_trickster.pcap,malware_trickster
8872374982931189434_benign_benign7.pcap,benign_benign7
972009913742326752_malware_magichound.pcap,malware_magichound
16622907906706279097_benign_benign.pcap,benign_benign
5151736829726090673_malware_trickster.pcap,malware_trickster
17303844069619135379_malware_emotet.pcap,malware_emotet
10400298260380900743_malware_trickster.pcap,malware_trickster
10639590456281863524_benign_benign.pcap,benign_benign
18010728331745297703_malware_htbot.pcap,malware_htbot
10514664722220851627_malware_dridex.pcap,malware_dridex
15737821611706227436_malware_pua.pcap,malware_pua
17672993094205648100_malware_tinba.pcap,malware_tinba
8337581223547495702_malware_artemis.pcap,malware_artemis
5963812218143898241_malware_minertrojan.pcap,malware_minertrojan
5973054627372641411_malware_adload.pcap,malware_adload
13327740421446209787_malware_emotet.pcap,malware_emotet
8728608665273789862_malware_dridex.pcap,malware_dridex
5771383283350066461_benign_benign.pcap,benign_benign
18051910456381345797_malware_adload.pcap,malware_adload
14044119787691507042_malware_ursnif.pcap,malware_ursnif
18221978785612183329_malware_emotet.pcap,malware_emotet
15559066044000629211_malware_dridex.pcap,malware_dridex
16289069319893832524_malware_trickster.pcap,malware_trickster
8388919038091573538_malware_trickbot.pcap,malware_trickbot
12112102272209619171_benign_benign.pcap,benign_benign
12214837670617087371_benign_benign.pcap,benign_benign
11937544420336371104_benign_benign.pcap,benign_benign
7069348458657461275_benign_benign.pcap,benign_benign
8308933622460828146_malware_htbot.pcap,malware_htbot
9685612921064811041_malware_trickbot.pcap,malware_trickbot
4019605872182097054_malware_tinba.pcap,malware_tinba
15731717712451781924_malware_magichound.pcap,malware_magichound
9115446457970858329_malware_emotet.pcap,malware_emotet
7963226029022021341_malware_trickbot.pcap,malware_trickbot
16755106739183738399_malware_pua.pcap,malware_pua
2581324307871376738_malware_pua.pcap,malware_pua
30914476906501020_malware_emotet.pcap,malware_emotet
13706435718435492850_benign_benign.pcap,benign_benign
13954572420336182874_malware_trickster.pcap,malware_trickster
17509686893899754295_benign_benign.pcap,benign_benign
15588312540582267068_malware_magichound.pcap,malware_magichound
378383101445108239_malware_trickster.pcap,malware_trickster
687485749991282681_malware_adload.pcap,malware_adload
9209857461724130723_malware_trickster.pcap,malware_trickster
14240335008304305696_malware_htbot.pcap,malware_htbot
12002346539736822668_malware_trickster.pcap,malware_trickster
14631172852792048520_malware_emotet.pcap,malware_emotet
6263148520825269871_benign_benign.pcap,benign_benign
16200936359251244130_malware_htbot.pcap,malware_htbot
15147371451549254898_malware_trickster.pcap,malware_trickster
16715016902036891677_bengin_benign.pcap,bengin_benign
17367690602897763255_malware_htbot.pcap,malware_htbot
762931608071266891_malware_trickster.pcap,malware_trickster
5272328066564365520_malware_trickbot.pcap,malware_trickbot
9955240823870010197_malware_emotet.pcap,malware_emotet
4171065084695700177_benign_benign7.pcap,benign_benign7
12553649053180169682_malware_trickbot.pcap,malware_trickbot
803283404293737451_malware_magichound.pcap,malware_magichound
10228533409528400867_benign_benign.pcap,benign_benign
18265220486693231887_benign_benign.pcap,benign_benign
12092997513876479553_malware_artemis.pcap,malware_artemis
15970893067901063746_malware_trickbot.pcap,malware_trickbot
10541619432029795128_benign_benign.pcap,benign_benign
15266646255908748248_malware_tinba.pcap,malware_tinba
5384279110717303847_malware_adload.pcap,malware_adload
12249902014028966113_malware_magichound.pcap,malware_magichound
13609818900762354413_malware_trickbot.pcap,malware_trickbot
7233356103205585211_malware_trickster.pcap,malware_trickster
10467576524754017241_malware_magichound.pcap,malware_magichound
5900063034805497463_malware_htbot.pcap,malware_htbot
17146907323143947136_benign_benign.pcap,benign_benign
12750145984206364936_malware_magichound.pcap,malware_magichound
608882430676804774_malware_trickbot.pcap,malware_trickbot
639141081581660525_malware_emotet.pcap,malware_emotet
14721827042105293502_bengin_benign.pcap,bengin_benign
5610070340965542308_malware_ccleaner.pcap,malware_ccleaner
16831537943964962385_malware_trickster.pcap,malware_trickster
13034115850058817916_malware_magichound.pcap,malware_magichound
18430401826500867624_bengin_benign.pcap,bengin_benign
14716918896075585281_malware_emotet.pcap,malware_emotet
3847895374227756141_malware_trojandownloader.pcap,malware_trojandownloader
17333234837539573948_benign_benign.pcap,benign_benign
5990387387452776779_malware_trickbot.pcap,malware_trickbot
7251072996279388993_benign_benign.pcap,benign_benign
2605189774105280594_benign_benign.pcap,benign_benign
3663463707514803466_malware_bitcoinminer.pcap,malware_bitcoinminer
5120586003337257934_benign_benign.pcap,benign_benign
15675200482978975270_benign_benign.pcap,benign_benign
11067681678975728304_malware_magichound.pcap,malware_magichound
13733517568701965614_malware_ursnif.pcap,malware_ursnif
16692373146081942580_malware_trickster.pcap,malware_trickster
9252626656305140432_malware_emotet.pcap,malware_emotet
16909507252473211701_benign_benign.pcap,benign_benign
16093112436113177876_benign_benign.pcap,benign_benign
8302499566627137080_malware_ursnif.pcap,malware_ursnif
2557695488299608718_benign_benign.pcap,benign_benign
13622338365036749180_malware_ursnif.pcap,malware_ursnif
10603168241694154529_malware_minertrojan.pcap,malware_minertrojan
11852063929031661043_malware_ursnif.pcap,malware_ursnif
8381613590001258236_benign_benign.pcap,benign_benign
3315798192792327852_malware_trickster.pcap,malware_trickster
11490813681592832724_malware_trickbot.pcap,malware_trickbot
17669135650458793159_malware_trickbot.pcap,malware_trickbot
12841010308929243493_malware_adload.pcap,malware_adload
8120576969117631699_malware_trickster.pcap,malware_trickster
10673659892230795034_bengin_benign.pcap,bengin_benign
288700902163545335_malware_trickster.pcap,malware_trickster
9681291674094200611_bengin_benign.pcap,bengin_benign
13181324684575865000_malware_htbot.pcap,malware_htbot
8226944840654025286_malware_trojandownloader.pcap,malware_trojandownloader
6190124400952133695_benign_benign.pcap,benign_benign
15468644229807459461_malware_htbot.pcap,malware_htbot
13387601536976365996_malware_artemis.pcap,malware_artemis
17964345233880954423_malware_emotet.pcap,malware_emotet
3480908309903858930_malware_trickster.pcap,malware_trickster
2844842031814639221_benign_benign.pcap,benign_benign
11860744048919316902_malware_trojandownloader.pcap,malware_trojandownloader
103870210042237091_malware_trickbot.pcap,malware_trickbot
10989860879105036336_malware_htbot.pcap,malware_htbot
9936146487047565237_malware_ccleaner.pcap,malware_ccleaner
8316223874718002457_malware_trickster.pcap,malware_trickster
16950835322184132843_bengin_benign.pcap,bengin_benign
6247056309678718208_malware_trickster.pcap,malware_trickster
7957087288792691843_malware_trickbot.pcap,malware_trickbot
10268478983935867893_malware_magichound.pcap,malware_magichound
11940237764234223690_malware_htbot.pcap,malware_htbot
9386309070291555572_malware_magichound.pcap,malware_magichound
7188394040585529260_malware_trickster.pcap,malware_trickster
3502367901735017640_malware_magichound.pcap,malware_magichound
466025537402471452_malware_magichound.pcap,malware_magichound
8608610227055353121_malware_pua.pcap,malware_pua
1235458198028421641_benign_benign.pcap,benign_benign
10299310438430715973_benign_benign.pcap,benign_benign
7078696542292304757_malware_adload.pcap,malware_adload
14790008116377546835_malware_ccleaner.pcap,malware_ccleaner
14468905826474920072_malware_trickster.pcap,malware_trickster
6852442385794423430_bengin_benign.pcap,bengin_benign
10459420584692955326_benign_benign7.pcap,benign_benign7
13528951756732439103_malware_downware.pcap,malware_downware
5671514739249821639_malware_htbot.pcap,malware_htbot
468782354592995800_malware_trickbot.pcap,malware_trickbot
17694707492752037767_malware_emotet.pcap,malware_emotet
13832380354015245402_malware_trickster.pcap,malware_trickster
5533958754468511880_malware_emotet.pcap,malware_emotet
15455344500883339501_malware_trickster.pcap,malware_trickster
11920520261002944767_malware_magichound.pcap,malware_magichound
7108938175467907120_malware_emotet.pcap,malware_emotet
1405798918144288901_benign_benign.pcap,benign_benign
11316661364558744077_malware_tinba.pcap,malware_tinba
14935611348320610632_malware_dridex.pcap,malware_dridex
7436909129804877356_malware_ccleaner.pcap,malware_ccleaner
3440619671329641002_malware_tinba.pcap,malware_tinba
5333623827998714864_malware_trickbot.pcap,malware_trickbot
14705389028122948469_malware_trickbot.pcap,malware_trickbot
11377256288474082260_malware_tinba.pcap,malware_tinba
8564423647667314795_malware_trickbot.pcap,malware_trickbot
16987395124993607922_benign_benign.pcap,benign_benign
467172799169538350_benign_benign.pcap,benign_benign
14025185795887212816_benign_benign.pcap,benign_benign
7118701082195506718_malware_htbot.pcap,malware_htbot
16743403565839644774_malware_htbot.pcap,malware_htbot
10808583647689058253_malware_trickster.pcap,malware_trickster
800160757916997650_malware_ramnit.pcap,malware_ramnit
14222626355940746755_malware_dridex.pcap,malware_dridex
4311422180318484941_malware_tinba.pcap,malware_tinba
17748011503087300292_benign_benign.pcap,benign_benign
17982538873600803717_malware_htbot.pcap,malware_htbot
5894920054493556318_malware_minertrojan.pcap,malware_minertrojan
11994147988656323763_malware_ccleaner.pcap,malware_ccleaner
14647301058580952775_malware_tinba.pcap,malware_tinba
12442457758434390035_malware_adload.pcap,malware_adload
11485412372992973334_benign_benign.pcap,benign_benign
7494203196016207_benign_benign.pcap,benign_benign
5127246978794931022_benign_benign.pcap,benign_benign
14442867684279895573_malware_trickbot.pcap,malware_trickbot
11889237621547498535_malware_artemis.pcap,malware_artemis
9227167776988930501_malware_artemis.pcap,malware_artemis
15112274207187196050_malware_artemis.pcap,malware_artemis
10146431716551079496_benign_benign.pcap,benign_benign
17634871141991959860_malware_artemis.pcap,malware_artemis
13107016089227522827_malware_trickster.pcap,malware_trickster
16874102042624460726_malware_emotet.pcap,malware_emotet
1667047389617466223_malware_cobalt.pcap,malware_cobalt
14566917402506034445_bengin_benign.pcap,bengin_benign
12920925831225175268_malware_trickster.pcap,malware_trickster
8728153611434106572_malware_trickster.pcap,malware_trickster
15048792164089259823_bengin_benign.pcap,bengin_benign
5878060997660521386_malware_adload.pcap,malware_adload
1022274214976915299_benign_benign.pcap,benign_benign
7327058118683763696_benign_benign.pcap,benign_benign
15756874672914143366_malware_magichound.pcap,malware_magichound
6182210270199676552_malware_tinba.pcap,malware_tinba
2809805408136059841_malware_trickster.pcap,malware_trickster
8430412223373882102_bengin_benign.pcap,bengin_benign
18340739235868152531_bengin_benign.pcap,bengin_benign
3364707043722007368_malware_artemis.pcap,malware_artemis
1286204403217958491_malware_ursnif.pcap,malware_ursnif
1566476673275895868_malware_emotet.pcap,malware_emotet
9919465577092905791_benign_benign.pcap,benign_benign
2035044704062263411_malware_trickbot.pcap,malware_trickbot
3884775989415887649_benign_benign.pcap,benign_benign
4827620687252487510_malware_trickbot.pcap,malware_trickbot
21050797940691305_malware_trickster.pcap,malware_trickster
2215107834962245763_malware_htbot.pcap,malware_htbot
6226842506194683534_malware_htbot.pcap,malware_htbot
955733651701234725_malware_artemis.pcap,malware_artemis
15516625213018665345_benign_benign.pcap,benign_benign
9068602697486249682_benign_benign.pcap,benign_benign
10133603738962821999_bengin_benign.pcap,bengin_benign
15163328481034596731_malware_trickster.pcap,malware_trickster
131888179126429914_malware_trickster.pcap,malware_trickster
5575966200486068578_bengin_benign.pcap,bengin_benign
1992163352609336662_bengin_benign.pcap,bengin_benign
5109357498670145717_malware_trickster.pcap,malware_trickster
6135183493533414664_malware_magichound.pcap,malware_magichound
2923561221135951852_malware_magichound.pcap,malware_magichound
6845898558819439749_malware_htbot.pcap,malware_htbot
12104307103831517529_malware_magichound.pcap,malware_magichound
12950156317065724476_malware_emotet.pcap,malware_emotet
14623382901964478531_bengin_benign.pcap,bengin_benign
454550422614437447_bengin_benign.pcap,bengin_benign
1283382465526527545_benign_benign.pcap,benign_benign
10461035925739976099_malware_trickster.pcap,malware_trickster
16716396204303606148_malware_htbot.pcap,malware_htbot
10064526002932956313_benign_benign.pcap,benign_benign
14273575870085186182_malware_trickster.pcap,malware_trickster
15103581621236830522_malware_artemis.pcap,malware_artemis
163198459063551507_malware_tinba.pcap,malware_tinba
8336800882712006239_malware_pua.pcap,malware_pua
10748069876030463506_malware_magichound.pcap,malware_magichound
15876966685855978868_bengin_benign.pcap,bengin_benign
12840859335908135235_malware_magichound.pcap,malware_magichound
8772474255346358556_malware_trickster.pcap,malware_trickster
4065781852798719895_malware_magichound.pcap,malware_magichound
17751232871726847888_bengin_benign.pcap,bengin_benign
8732359080197591534_malware_bitcoinminer.pcap,malware_bitcoinminer
3124244008899349591_malware_magichound.pcap,malware_magichound
16366558473456282458_benign_benign.pcap,benign_benign
17970255647279423196_benign_benign.pcap,benign_benign
6335587027787846181_malware_emotet.pcap,malware_emotet
436997749501400589_malware_adload.pcap,malware_adload
970167917504383326_malware_trickster.pcap,malware_trickster
5875333899435592900_bengin_benign.pcap,bengin_benign
8548893886748022075_malware_ursnif.pcap,malware_ursnif
11226397756195555169_malware_adload.pcap,malware_adload
4747823910937745446_malware_htbot.pcap,malware_htbot
11200720807779852400_malware_emotet.pcap,malware_emotet
15476047130766085745_malware_trickbot.pcap,malware_trickbot
6300386649423030744_malware_trickster.pcap,malware_trickster
7185151748759820231_malware_minertrojan.pcap,malware_minertrojan
6024940720497523749_malware_emotet.pcap,malware_emotet
9868719913241327051_bengin_benign.pcap,bengin_benign
17472804515870956870_malware_trickster.pcap,malware_trickster
12195611171699041789_malware_magichound.pcap,malware_magichound
12189217953424629687_benign_benign.pcap,benign_benign
16292098850994312552_bengin_benign.pcap,bengin_benign
18068388945378451157_malware_trickbot.pcap,malware_trickbot
18191859962964454937_malware_trickbot.pcap,malware_trickbot
4474635761985221180_malware_trickster.pcap,malware_trickster
1181558470304090377_malware_trickbot.pcap,malware_trickbot
2876134236709370808_malware_emotet.pcap,malware_emotet
130695003347323494_bengin_benign.pcap,bengin_benign
1963838017992263088_malware_emotet.pcap,malware_emotet
5022456872002701710_malware_downware.pcap,malware_downware
7162137020079940658_malware_trickster.pcap,malware_trickster
18073753674601775397_malware_trickbot.pcap,malware_trickbot
9767645524999647275_benign_benign.pcap,benign_benign
16338192978051712065_benign_benign.pcap,benign_benign
6217524492392884074_malware_tinba.pcap,malware_tinba
10078779165792744901_malware_magichound.pcap,malware_magichound
1457338585747030872_malware_tinba.pcap,malware_tinba
11658401064982908826_benign_benign.pcap,benign_benign
11718522236912280066_malware_htbot.pcap,malware_htbot
9022702283993140456_malware_trickster.pcap,malware_trickster
1851646188197086688_benign_benign.pcap,benign_benign
16883762073933696909_malware_pua.pcap,malware_pua
6837787604249958217_malware_emotet.pcap,malware_emotet
11181789184976888951_malware_dridex.pcap,malware_dridex
11651634466098830782_malware_cobalt.pcap,malware_cobalt
15545166734711531064_malware_trojandownloader.pcap,malware_trojandownloader
2816691963870735982_malware_emotet.pcap,malware_emotet
3854917412321426865_malware_cobalt.pcap,malware_cobalt
11026730172934898499_malware_dridex.pcap,malware_dridex
18128122414784178828_malware_emotet.pcap,malware_emotet
2127433113636211423_malware_trickbot.pcap,malware_trickbot
13571514733309526527_malware_htbot.pcap,malware_htbot
4794835896017875288_malware_magichound.pcap,malware_magichound
2089695510856225486_benign_benign.pcap,benign_benign
4413605762679821687_benign_benign7.pcap,benign_benign7
15241735718673006335_malware_magichound.pcap,malware_magichound
14915190505751650307_malware_dridex.pcap,malware_dridex
2366835429998432329_benign_benign.pcap,benign_benign
9394694498216575228_malware_trickbot.pcap,malware_trickbot
4822827909559365465_benign_benign.pcap,benign_benign
15024860539376215496_malware_trickster.pcap,malware_trickster
13391089894682127615_malware_downware.pcap,malware_downware
12463524630527060162_benign_benign.pcap,benign_benign
9229637272738419866_malware_magichound.pcap,malware_magichound
14139385179013586703_benign_benign.pcap,benign_benign
16413773994825353139_malware_cobalt.pcap,malware_cobalt
18263399598366438470_benign_benign.pcap,benign_benign
4192199664778784697_malware_magichound.pcap,malware_magichound
7375171453191566258_benign_benign.pcap,benign_benign
4142484782565567815_malware_trickster.pcap,malware_trickster
1740052413770530890_malware_trickbot.pcap,malware_trickbot
4581224595050574121_benign_benign.pcap,benign_benign
8155212346163327126_benign_benign.pcap,benign_benign
17021396664523471443_malware_minertrojan.pcap,malware_minertrojan
18433215660666334686_malware_magichound.pcap,malware_magichound
15895925025814573547_malware_tinba.pcap,malware_tinba
15517594660368606628_benign_benign.pcap,benign_benign
10946946518587765236_benign_benign.pcap,benign_benign
8755410851409059004_malware_trickbot.pcap,malware_trickbot
11801911241109790930_benign_benign.pcap,benign_benign
15750907202620774735_benign_benign.pcap,benign_benign
18420588548487936342_malware_trickster.pcap,malware_trickster
17974209859822348922_malware_emotet.pcap,malware_emotet
16243251283442176537_malware_magichound.pcap,malware_magichound
1454549250956022748_malware_trickster.pcap,malware_trickster
16025869200302489225_malware_htbot.pcap,malware_htbot
2393279540646375751_malware_trojandownloader.pcap,malware_trojandownloader
9087046833412204225_bengin_benign.pcap,bengin_benign
16040052601568808892_benign_benign.pcap,benign_benign
14266648145562190401_malware_trickster.pcap,malware_trickster
12165835348316164510_malware_artemis.pcap,malware_artemis
10028026975283570698_malware_cobalt.pcap,malware_cobalt
15624038926340235720_bengin_benign.pcap,bengin_benign
4381761111167617629_malware_trickbot.pcap,malware_trickbot
11396837454547404662_malware_htbot.pcap,malware_htbot
8819580134620021879_malware_bitcoinminer.pcap,malware_bitcoinminer
13027801285587812792_malware_trickbot.pcap,malware_trickbot
13786203635714507592_benign_benign.pcap,benign_benign
12441277956936831605_malware_trickster.pcap,malware_trickster
13368160760991343302_benign_benign.pcap,benign_benign
2999683663335015449_malware_tinba.pcap,malware_tinba
13844540349061548818_benign_benign.pcap,benign_benign
10379966240525104813_benign_benign.pcap,benign_benign
11117388976305052709_malware_trickster.pcap,malware_trickster
11655588537052726371_benign_benign.pcap,benign_benign
10176910404256722621_malware_dridex.pcap,malware_dridex
9285387973225876516_benign_benign.pcap,benign_benign
5287428669307599178_malware_adload.pcap,malware_adload
7024414572906549663_malware_trickster.pcap,malware_trickster
15255201051678423772_malware_adload.pcap,malware_adload
12312438658958561467_bengin_benign.pcap,bengin_benign
7626718818627671757_malware_artemis.pcap,malware_artemis
12745761534036160306_malware_ccleaner.pcap,malware_ccleaner
882589190155157342_benign_benign.pcap,benign_benign
1285104890303825370_malware_magichound.pcap,malware_magichound
8095752375872182493_malware_ccleaner.pcap,malware_ccleaner
3914292995482189816_benign_benign.pcap,benign_benign
14812920101034515311_malware_trickbot.pcap,malware_trickbot
3313598631295673500_malware_trickbot.pcap,malware_trickbot
13472269304215932843_benign_benign.pcap,benign_benign
3587943582301742670_malware_adload.pcap,malware_adload
10592638858146289613_malware_magichound.pcap,malware_magichound
2947333785888102022_malware_emotet.pcap,malware_emotet
9922727326249135844_malware_htbot.pcap,malware_htbot
9145011667485068994_benign_benign.pcap,benign_benign
15295593145879057878_malware_tinba.pcap,malware_tinba
9046204163516114543_malware_htbot.pcap,malware_htbot
670093212572105609_benign_benign.pcap,benign_benign
3234165893102686305_malware_tinba.pcap,malware_tinba
1338928349890608989_malware_pua.pcap,malware_pua
14724253453037947_malware_emotet.pcap,malware_emotet
2936989872148531957_malware_emotet.pcap,malware_emotet
14834479209042019638_malware_magichound.pcap,malware_magichound
11472418433856429179_malware_magichound.pcap,malware_magichound
17076082019994367500_malware_ccleaner.pcap,malware_ccleaner
592057971860587518_malware_trickbot.pcap,malware_trickbot
2298626439328872348_malware_htbot.pcap,malware_htbot
13963725369555842748_malware_trickster.pcap,malware_trickster
11226338269884933351_malware_tinba.pcap,malware_tinba
12490786604517761755_malware_emotet.pcap,malware_emotet
17921081326900171802_malware_tinba.pcap,malware_tinba
6306242097755100470_malware_magichound.pcap,malware_magichound
598166232265090188_benign_benign.pcap,benign_benign
8984224904298764816_malware_adload.pcap,malware_adload
7458973669250125133_malware_trickbot.pcap,malware_trickbot
15292503290454388361_malware_adload.pcap,malware_adload
12973451012392924664_malware_tinba.pcap,malware_tinba
17755495537602353046_malware_pua.pcap,malware_pua
8241805448212495653_malware_tinba.pcap,malware_tinba
15779109633584451511_malware_trickster.pcap,malware_trickster
7536716323388626373_bengin_benign.pcap,bengin_benign
